Year,Crop_Type,Region,Soil_Moisture,Humidity,Temperature,Rainfall,Solar_Radiation,Fertilizer_Residuals,Pesticide_Use,Yield
2019,Wheat,Maharashtra,33.95704387,35.88267229,21.69885581,1372.407233,4.167902171,154.3369801,157.3731395,2077.95549
2019,Soybean,Gujarat,9.91959444,61.60902996,20.50077755,490.5927509,4.317367228,290.7155835,304.662506,4413.826058
2019,Soybean,Chhattisgarh,13.99359241,33.42594471,39.62994177,1162.192037,3.189100683,56.04258803,203.4962226,2084.101244
2019,Maize,Uttar Pradesh,8.010889067,36.63258998,35.19412517,1290.722292,3.615260618,126.5861438,442.5997846,1841.080106
2019,Maize,Gujarat,13.16177879,43.16336335,27.41080306,1330.632059,7.931749615,216.5482401,398.0627235,5665.267947
2019,Soybean,Uttar Pradesh,29.50165053,57.86101499,26.26199482,1348.951229,4.576083687,272.7142411,459.454139,2386.258235
2019,Maize,Telangana,16.36221164,55.99505594,27.33893287,859.9543919,3.576505452,114.1013983,189.8318756,5263.292908
2019,Rice,Haryana,7.657873216,77.98151172,35.94651972,1368.093381,3.534956306,282.619398,454.2979649,4002.294177
2019,Maize,Uttar Pradesh,15.27866527,74.36847923,33.65191593,1122.859568,6.597299838,198.5303666,253.7321999,1874.453133
2019,Sugarcane,Punjab,34.4683451,55.57909764,24.0067456,458.8945965,7.27284332,250.2520608,222.5517038,5875.04908
2019,Maize,Punjab,23.90912907,50.02225245,23.78218826,810.2834,4.284761498,149.3018261,111.8681111,2645.334841
2019,Wheat,Madhya Pradesh,17.49845676,48.98812704,22.24856863,1079.40922,3.104547562,103.0450956,112.7678736,5438.321511
2019,Rice,Telangana,10.0039468,76.43970524,33.63028524,554.3906219,4.115450092,277.8088539,350.8612812,2289.074374
2019,Wheat,Uttar Pradesh,34.61226108,33.12434437,35.73827543,992.7783648,3.282578454,283.2839671,263.6750595,5412.32622
2019,Wheat,Madhya Pradesh,29.64856154,30.76929897,25.62416584,1021.744454,3.516974683,174.393786,177.4851279,1579.840787
2019,Sugarcane,Punjab,13.45479811,77.73266352,20.67976511,460.0408621,5.157540599,51.623754,321.7941682,3852.542032
2019,Rice,Madhya Pradesh,7.1075965,58.62878256,21.91994353,908.5844016,4.149591854,77.44573842,187.2944113,5027.122509
2019,Rice,Madhya Pradesh,6.703988006,37.85286831,39.86001679,1138.818552,5.579729393,193.2569901,308.2595201,5780.901647
2019,Rice,Rajasthan,8.618056509,44.13395608,26.23990003,834.8020862,4.267468766,55.94417558,226.9057404,5664.231468
2019,Rice,Rajasthan,22.44053493,85.95023719,35.83652451,292.1691753,7.702686506,149.227981,399.8549988,5255.883871
2019,Rice,Uttar Pradesh,32.88851729,81.57017854,32.90839592,288.7529794,7.52971984,125.8424864,398.7912292,5568.451539
2019,Sugarcane,Karnataka,19.91781548,72.58710301,27.99189793,676.6621663,5.834030525,228.5870689,270.9087508,2427.700169
2019,Maize,Gujarat,30.31197243,58.93351382,24.42181541,1311.116232,4.77211996,63.89466824,223.780938,2815.020474
2019,Wheat,Madhya Pradesh,18.39092205,61.21941757,22.71425847,533.5861765,4.90573441,172.1828172,228.1538715,2836.829897
2019,Rice,Bihar,26.27797251,88.51467212,32.71291803,985.8097561,5.059261416,194.7785675,393.2111731,3238.376687
2019,Maize,Karnataka,26.97719284,87.94622663,35.94611966,526.228072,6.637896611,204.322769,215.3485882,3312.530366
2019,Maize,Punjab,10.2268762,42.91614275,33.29812588,637.2467122,5.258194978,151.289418,170.9811417,4001.94979
2019,Wheat,Maharashtra,15.84882535,78.66627398,30.99705652,1223.999377,7.283649733,126.0919459,124.6579377,2248.364905
2019,Sugarcane,Gujarat,24.13786405,41.83455997,21.10525775,1091.147423,7.72047393,220.6232584,266.9393439,4670.658024
2019,Soybean,West Bengal,7.126448556,42.81224867,39.8727523,385.0203051,4.679730767,261.892262,272.6897419,2283.405899
2019,Soybean,Telangana,15.85855679,70.56558205,36.43388077,756.5564736,5.803472407,223.4044094,406.3195905,2934.110385
2019,Maize,Odisha,21.0603865,54.30006592,26.18677506,311.1935509,3.475282684,283.0255914,175.5174492,3814.088692
2019,Wheat,Gujarat,34.9139269,85.89266443,40.10531703,814.7311409,4.002345239,229.3158813,235.0188549,5150.195712
2019,Soybean,Madhya Pradesh,19.25100019,35.34058409,32.44693521,1017.100048,5.067328834,241.1546835,394.2135417,4890.485789
2019,Maize,Bihar,29.50468192,60.69153845,32.05278455,410.7738548,4.03101358,91.97579915,399.8815865,4462.273558
2019,Sugarcane,Uttar Pradesh,17.97601886,85.11129183,35.40812103,600.700862,7.382802454,154.8849111,236.3670856,2229.64497
2019,Soybean,Uttar Pradesh,28.91424103,84.24681963,36.69832859,722.1504838,3.79143128,171.2638327,264.1201597,4013.300818
2019,Maize,Madhya Pradesh,22.88026394,39.3917528,33.55282588,1303.688865,5.278304108,114.0732906,206.0767271,1918.170098
2019,Maize,Madhya Pradesh,31.62249187,51.99826201,22.85015936,1385.869794,6.028496202,182.1349651,440.4540998,3239.786417
2019,Rice,Andhra Pradesh,17.34178292,67.147284,27.10729641,328.7408104,6.459319541,122.6979861,137.3049665,3404.595364
2019,Sugarcane,Gujarat,23.14716036,39.56369309,39.05432547,1126.981452,4.915346849,221.8755232,440.8990195,1701.020547
2019,Rice,Rajasthan,23.91918946,88.08133032,24.80521886,693.0425322,7.345495344,167.5721192,347.8276694,2768.540018
2019,Wheat,Rajasthan,17.5351452,84.88495972,27.79394857,716.1550795,5.841595755,164.7017386,291.1041722,5875.966618
2019,Rice,West Bengal,9.336632985,40.01701074,29.00745357,1119.465013,5.197538902,295.9106328,105.2791244,5866.772547
2019,Rice,Bihar,7.812867123,37.26932768,29.15588814,1302.457564,3.33620317,148.1112121,270.2553795,3125.656562
2019,Soybean,Odisha,5.50443355,35.12450897,32.67092054,1338.688076,5.323447342,140.5738581,244.9846977,1716.0123
2019,Maize,Bihar,31.23035114,84.56661984,39.35800013,922.0024805,7.103679204,129.6510928,153.1624578,2335.959349
2019,Sugarcane,Karnataka,12.1036741,41.61742859,25.13086879,676.7645139,6.072705091,273.6873052,337.6010984,3307.502783
2019,Rice,West Bengal,11.35404538,54.97709571,22.716587,1156.567173,7.160812269,174.1809565,454.8295672,5840.091429
2019,Sugarcane,Haryana,27.10217007,56.93108194,24.25538046,558.4716533,5.470058353,200.0036194,302.5076452,2163.206927
2019,Rice,Maharashtra,14.61186359,65.94066265,38.22063402,907.4571129,3.592308525,95.20461975,359.3317685,5000.104847
2019,Wheat,Maharashtra,20.19707091,34.30412062,33.33674421,678.3889844,3.068199229,185.23559,118.6099774,2014.976857
2019,Rice,Odisha,9.883029184,43.60551704,26.04670317,1010.631451,4.516097734,118.6620482,248.6790854,5992.70394
2019,Soybean,Andhra Pradesh,33.81871076,85.88942322,36.78293893,546.6529651,6.489952357,232.6592303,136.4537915,3259.175644
2019,Maize,Uttar Pradesh,30.57125189,84.50460644,37.70300631,492.2484263,6.95129952,258.1320872,321.3567251,5053.525778
2019,Wheat,Gujarat,30.93778404,76.87743884,37.40209732,1302.248728,4.478764173,228.702673,442.6617729,3081.27409
2019,Rice,Maharashtra,17.21662132,31.16407474,38.86884356,392.1593653,5.478269604,232.5610416,339.6005104,4380.831851
2019,Sugarcane,Karnataka,27.89256005,49.62040611,25.36478571,842.674445,5.105594522,178.118676,121.7209832,2394.861779
2019,Wheat,Gujarat,9.323546143,67.67752412,35.54927663,524.8646829,5.052613922,228.0295141,225.2138263,2185.188331
2019,Wheat,Gujarat,5.262668816,46.51141271,29.58397846,322.0733509,4.156743566,155.6717339,298.2148858,5795.802012
2019,Rice,Rajasthan,5.603552207,84.5752017,37.31062776,318.8282661,3.681855525,212.8722884,243.2936005,5702.729554
2019,Wheat,Uttar Pradesh,22.61566594,68.03336771,35.01146738,473.9993023,3.983442791,114.7598025,403.6137822,5565.158358
2019,Sugarcane,Maharashtra,18.67639294,34.31440304,35.9828564,1244.875977,3.276661936,67.43925308,396.5471011,4370.641417
2019,Wheat,Rajasthan,20.55647052,84.54033533,33.54640955,593.5598073,3.990653709,153.368316,320.9973702,5204.113324
2019,Sugarcane,Tamil Nadu,5.227965923,87.46599949,23.84942511,1338.164804,3.046004488,165.4445389,232.2129932,1834.248118
2019,Rice,Punjab,17.69437955,34.6627451,31.29531462,927.0183525,6.136292003,114.1017895,188.2174617,3045.707648
2019,Maize,Tamil Nadu,26.56273276,61.94161409,40.200506,765.3762536,4.581877037,231.9273796,132.5488612,2949.585228
2019,Wheat,Tamil Nadu,18.29505985,48.20185693,39.2427914,925.3089899,7.865723557,68.38761974,225.3000427,4417.193332
2019,Maize,Punjab,26.98759501,53.57034459,21.13002037,854.6469712,3.968585254,105.6870811,247.005073,3142.207585
2019,Sugarcane,Tamil Nadu,11.99991486,40.77907308,23.59392299,1124.493786,4.729142852,237.1411796,344.8317794,2196.519945
2019,Wheat,Maharashtra,29.41717119,64.68432612,22.92374819,593.5791163,4.789205793,159.2810684,338.2529852,4238.595085
2019,Soybean,Gujarat,22.67059381,87.47876119,34.9606105,672.2267852,3.04225748,226.320906,119.2273991,5231.992442
2019,Maize,Telangana,11.33171849,60.18435602,36.82017648,1275.334277,7.196039765,191.8714694,240.3331262,3261.486836
2019,Wheat,Rajasthan,12.11104675,34.97487488,24.58029666,1333.702998,3.159972301,287.6781875,160.8202509,2122.496974
2019,Maize,Madhya Pradesh,23.85949649,67.20008001,30.50182054,1273.621997,7.700899174,199.4489582,151.5213604,2416.160107
2019,Wheat,Odisha,29.92149163,50.41337967,37.28438624,746.2409097,7.460371755,53.71724359,401.2516943,2602.12899
2019,Rice,Haryana,17.48244936,81.35551138,35.09878622,1148.559555,5.67760958,138.2193376,108.72667,2886.651228
2019,Maize,Andhra Pradesh,12.75894996,56.0806889,31.23880755,809.6542872,5.717977875,85.76517055,249.2436897,4449.786229
2019,Soybean,Rajasthan,31.0345189,41.57037654,32.21331015,833.2907475,6.268889615,281.1584194,155.764031,4259.010394
2019,Soybean,Haryana,25.09759558,41.46633736,30.55261841,506.8368286,4.93525006,76.00311357,420.6300549,4692.690675
2019,Sugarcane,Haryana,18.45693948,76.12585084,26.28251102,937.6170342,6.236111417,146.9266658,300.5901115,3172.040075
2019,Wheat,Karnataka,19.65231172,45.9352559,31.70032513,486.165396,3.223841943,106.5247984,179.2949137,5275.817669
2019,Maize,Bihar,11.1363674,76.03400365,34.20924014,648.2764516,3.270238137,261.6804976,280.2488827,2449.891358
2019,Sugarcane,Uttar Pradesh,23.82263275,42.35323865,37.94511884,1231.789101,5.286152098,127.1416244,365.5641686,3657.708475
2019,Maize,Maharashtra,15.77456106,49.30118212,33.14392268,509.5073415,5.748111506,297.9733708,449.9753371,5170.701057
2019,Wheat,Haryana,34.89653386,57.92921835,35.67242222,357.9986094,7.439088202,59.6541514,175.2222033,2340.808378
2019,Soybean,Odisha,19.42063088,86.59175098,23.49784742,355.6012091,3.52330317,82.06919312,423.181984,2020.358632
2019,Rice,Rajasthan,19.59182694,85.90388549,29.60459811,1327.380367,7.113239636,106.1596941,441.1056197,5547.904154
2019,Soybean,Maharashtra,21.99268224,42.41231253,20.44453091,843.7473878,4.050236686,252.7765101,434.4447097,3082.817543
2019,Sugarcane,Haryana,32.52801397,51.49314247,25.25212139,735.0537589,4.970418243,269.6293023,329.781214,4637.031279
2019,Rice,Haryana,29.04716588,38.96396331,34.97036971,1182.572813,4.583012174,67.86284515,327.697785,1635.090158
2019,Sugarcane,West Bengal,18.54834815,60.59910476,40.34513466,1210.38189,5.000776364,58.11503544,243.2946721,4665.188719
2019,Wheat,Punjab,26.58168066,57.63495304,22.26441755,648.9746329,3.75247749,236.1392143,373.3528692,2960.517621
2019,Rice,Madhya Pradesh,22.60467022,84.04560975,28.38798795,1051.861241,5.517850372,83.33800169,291.0005783,1773.636493
2019,Sugarcane,Karnataka,19.78642177,85.80032267,36.46136299,1138.256632,7.008212949,83.24964677,345.4333564,4299.432829
2019,Wheat,Gujarat,10.77786734,53.01404346,24.38836084,1008.423892,5.207670052,55.59163362,252.6982643,2617.265896
2019,Soybean,Gujarat,18.93283341,59.50427658,31.4990452,447.6623676,5.453067879,62.4519694,365.5679321,3282.838203
2019,Wheat,Rajasthan,12.38420283,83.77417495,35.10425017,1255.034034,7.243837926,115.9188646,400.1973977,1886.872114
2019,Maize,Telangana,32.47055362,78.40246846,32.73261616,879.6122211,6.530290573,66.25137235,147.6565508,2190.395317
2019,Wheat,Tamil Nadu,15.07394448,30.21937868,24.06405183,593.552765,5.452272043,142.2197729,403.3477361,2877.897072
2019,Wheat,Telangana,33.5940846,49.20357385,27.45401132,752.6841515,4.288478241,258.1937578,294.3536523,1928.714151
2019,Maize,Odisha,21.00802043,55.30645452,36.13161974,320.5586006,7.424633734,131.5800643,407.7189958,5671.635232
2019,Sugarcane,Punjab,23.96499608,43.78297702,31.48165716,421.2122047,5.885102008,231.9585406,253.7574663,1547.101918
2019,Sugarcane,Bihar,21.30480621,41.97429695,20.36144267,1132.040932,4.105738051,73.47749121,234.2922648,3725.264628
2019,Wheat,Tamil Nadu,8.888341039,32.2670704,35.66977327,278.6906697,4.345598763,214.8437969,433.9382345,2081.372605
2019,Maize,Tamil Nadu,16.28732167,68.6021835,20.9707638,743.0281287,7.015665445,129.1867958,186.6653824,2922.124016
2019,Maize,Karnataka,7.980598919,45.75061743,35.36073535,861.1254429,3.22072781,237.4382197,407.5500541,5741.077845
2019,Soybean,Odisha,23.70708518,33.14083071,24.35686201,339.5792784,7.960460935,84.06300351,273.3931223,2256.63782
2019,Sugarcane,Telangana,18.4205724,43.85875863,39.66178509,1363.378439,3.651758399,274.4708444,284.594801,5922.386245
2019,Rice,Maharashtra,28.36163812,78.11483717,27.70834325,530.7420494,6.980342627,110.6443007,208.006959,2457.671605
2019,Sugarcane,Rajasthan,11.62316693,81.0893509,26.87768214,617.7712988,4.973876584,138.2844483,306.550096,4900.04462
2019,Sugarcane,Bihar,9.944727031,58.98397471,23.27131817,617.4857016,5.461080916,287.5451777,214.243021,4011.622883
2019,Soybean,Gujarat,17.20336547,54.96424022,26.44568467,535.5256423,7.403252887,194.6205899,107.741215,5551.527153
2019,Rice,Uttar Pradesh,32.82312522,88.67122161,38.01252607,280.3205857,5.064555948,141.4428797,194.4234724,4044.973612
2019,Soybean,Tamil Nadu,26.33316358,42.03387958,40.43677843,1091.68622,5.687468768,287.4005368,95.49087558,3956.381469
2019,Rice,West Bengal,17.58140171,42.92155697,27.71581306,1356.430822,3.246498312,132.2693542,457.5127225,2410.552122
2019,Wheat,Telangana,20.53415776,47.51203062,29.34235314,528.7000687,3.011737369,73.71767817,452.8169074,2277.310233
2019,Rice,Karnataka,7.532256702,40.3654391,34.88143226,1017.783567,4.223999365,299.212222,240.2943837,5697.450108
2019,Soybean,Andhra Pradesh,34.56419661,52.76193589,38.20586533,1105.677549,6.402915465,116.9612301,364.4037683,3014.021483
2019,Sugarcane,Rajasthan,25.01169907,84.65005362,32.26793206,1224.426634,3.606324467,262.8144622,221.9137932,3215.712767
2019,Rice,West Bengal,13.57269291,66.92087044,28.18606848,749.7870311,3.568809794,91.38519871,343.0701312,4983.273624
2019,Rice,Odisha,22.59184709,54.71679292,28.61338169,616.3580528,5.05480304,232.8384929,393.1052148,3064.099078
2019,Maize,Chhattisgarh,8.290928227,86.06464767,34.34561737,641.2876997,6.239185193,181.1123486,445.7435372,5859.614799
2019,Sugarcane,Tamil Nadu,34.0015816,32.90785395,20.32070174,1073.044397,6.560359961,295.2266396,242.1779047,4883.458859
2019,Wheat,Chhattisgarh,10.25153387,42.61657067,32.80561475,1189.150594,3.89225337,188.207589,384.8619131,4242.981227
2019,Soybean,Haryana,24.45995976,63.95331631,27.45620786,481.1247518,3.397940737,56.25378797,192.1625841,5535.191077
2019,Wheat,Chhattisgarh,12.37327058,66.93315739,36.34238944,692.1696487,7.70198517,200.9694974,461.9738654,1745.669686
2019,Sugarcane,Chhattisgarh,26.54751755,32.37345039,22.13908738,1284.08018,4.303331913,86.32911408,102.7130771,2691.38373
2019,Rice,Maharashtra,28.32670278,54.18232547,32.1698535,1177.90768,7.266732488,249.6352288,317.9051298,3639.453927
2019,Rice,Telangana,25.22223577,68.94923789,29.99786733,1376.509999,7.317457252,264.1420491,338.7543747,2554.241886
2019,Sugarcane,Karnataka,23.45324996,71.88423278,33.26614794,1119.446382,6.862612959,170.5233797,349.3842179,4910.707562
2019,Rice,Madhya Pradesh,31.79883879,68.28839415,21.56915706,716.9766378,3.844168033,245.8053643,137.9544667,5709.844415
2019,Rice,Chhattisgarh,7.364537071,49.23379346,32.00338397,937.0680734,7.109007296,86.27768387,442.6795114,3451.337454
2019,Rice,Uttar Pradesh,14.93907801,35.61120742,31.62867317,1015.517429,6.846252796,173.0195466,160.5984183,3079.184047
2019,Soybean,Karnataka,12.45832734,55.62674679,31.61197263,366.1332461,5.983614951,148.4860662,325.0655184,5902.868168
2019,Soybean,West Bengal,34.66741898,37.72526624,32.47946713,885.6343418,4.686010176,202.8293468,176.0528164,3547.443443
2019,Maize,Gujarat,16.69469576,86.85741951,33.95772003,1069.365289,4.312543021,61.1192972,207.5406899,3748.915511
2019,Wheat,Uttar Pradesh,26.999409,58.51025196,36.56098023,465.1925651,3.60944606,238.0307096,296.648753,3122.569555
2019,Sugarcane,Madhya Pradesh,25.56166317,49.03555046,25.72087157,1148.856307,5.548785335,69.78232237,248.5026969,5665.810281
2019,Sugarcane,Andhra Pradesh,11.37129346,75.97824427,36.96731416,929.4155241,5.926304378,214.1178794,152.7925266,4113.180536
2019,Sugarcane,Haryana,12.17941613,59.87691555,30.34793918,1340.12961,4.796694953,54.61430638,156.7818691,4993.990585
2019,Maize,Bihar,13.44901144,48.60204144,21.81636922,325.9662943,5.376795338,257.9720159,248.8570438,5220.243989
2019,Soybean,Rajasthan,17.34732901,78.71806454,21.44149333,574.4396116,4.817572287,93.67490756,375.1723708,3077.891416
2019,Maize,Haryana,12.03912844,82.02912906,27.02568315,949.236307,6.205030287,178.874369,427.5706306,3496.578038
2019,Sugarcane,Tamil Nadu,5.593901195,70.38048998,36.15400598,609.2562376,7.506296039,115.3732259,124.4491071,5387.385587
2019,Wheat,Punjab,31.40625192,32.81786534,34.58995535,1075.054033,3.81960131,230.6618005,239.5303236,3175.47438
2019,Rice,Haryana,33.99477118,63.97937281,36.22931573,1124.749087,4.90704405,130.337775,130.4523767,5138.774448
2019,Soybean,Maharashtra,15.25899581,75.79769472,30.73306485,392.9533527,3.70434302,231.1522984,99.2949699,5809.150449
2019,Soybean,West Bengal,15.16701895,38.19018073,29.17197119,851.4768218,6.124718852,121.2178017,339.5785168,4360.507281
2019,Maize,Telangana,5.216817411,43.72024508,23.2422409,845.9434992,6.644352547,238.1182727,317.5031099,4900.323511
2019,Soybean,Karnataka,25.42732428,82.9497063,26.90322712,690.3189635,7.659563663,57.65137408,153.8329978,5189.658439
2019,Sugarcane,Haryana,29.78639549,31.20730331,29.04679957,1318.619121,4.394359631,120.8278338,180.2008091,5371.739874
2019,Sugarcane,Gujarat,9.405574379,75.16362827,22.05016141,1201.107933,7.751056029,174.6583766,101.9451227,3320.428917
2019,Maize,Maharashtra,9.797621188,58.42639755,24.72412269,1055.864529,3.316313359,61.26489548,404.0991699,1753.22581
2019,Sugarcane,Bihar,28.72486936,56.80632953,32.37287507,1074.945317,6.015069317,96.50851534,456.1479588,3351.531992
2019,Wheat,Gujarat,23.50703049,30.42579195,35.15674878,793.3576729,3.285663597,283.6342454,143.5681645,4590.926001
2019,Maize,Karnataka,6.35076291,79.16389386,40.4775563,1305.320241,7.468870939,294.2085663,179.3301399,3572.506453
2019,Wheat,West Bengal,23.69486405,51.58949404,39.15620445,1052.950725,5.649045285,234.9374868,416.5625368,4933.764833
2019,Rice,Andhra Pradesh,14.27865237,62.44593788,33.27100265,1091.280764,6.346741754,113.0500127,438.1854174,3146.87859
2019,Wheat,Andhra Pradesh,16.07427383,70.63804118,28.78811006,1239.213858,7.15786963,115.1293614,249.4092506,4413.085202
2019,Rice,Haryana,28.11383852,72.15777459,33.14161377,584.1882612,3.751553112,211.4475894,111.9697722,2369.350536
2019,Rice,Haryana,29.35091523,87.35880353,36.16929163,1178.328354,3.19295781,79.39990415,107.7868113,4935.61693
2019,Wheat,Chhattisgarh,17.02395762,61.88039719,22.65247454,496.3145092,7.39440573,287.0773451,306.8881649,4007.149539
2019,Maize,Bihar,33.44063274,53.98317306,28.55834845,663.6341045,4.574666137,106.2032249,239.4525545,2449.785267
2019,Sugarcane,Madhya Pradesh,17.20728313,87.22221759,37.26614124,652.7862986,3.64489454,299.9089064,103.7868148,2850.244277
2019,Sugarcane,Bihar,28.17702624,68.5266141,28.03024795,1369.450609,5.342306185,173.9334488,310.3529815,4932.14907
2019,Rice,Tamil Nadu,19.53152973,47.88902138,31.83908104,1233.468995,5.991530378,242.8574972,97.32467864,3719.525418
2019,Rice,Rajasthan,31.95085416,37.58785472,32.16108476,1060.279318,3.154853017,50.54602363,386.3793049,2504.338359
2019,Maize,Punjab,32.25796086,80.55327009,23.99217551,1089.135726,4.374478291,272.1866012,207.2488326,5928.945492
2019,Soybean,Rajasthan,7.628445518,51.73089617,27.59277927,905.2263152,3.163999371,117.5005112,108.1094246,4779.510076
2019,Wheat,Haryana,33.12059534,69.62818328,27.0312123,1334.409897,5.101676946,216.9841861,312.2524625,5882.737815
2019,Rice,Bihar,29.78924608,58.24898516,20.78614195,831.8626923,7.475500145,251.5888202,241.236378,3466.54007
2019,Sugarcane,Madhya Pradesh,28.761722,41.93578679,20.74553077,702.8449015,7.913262057,91.03693514,455.8164016,3685.331782
2019,Maize,Andhra Pradesh,11.03593534,66.10119652,37.10196539,460.4149513,6.185237768,160.6273703,295.8070389,5612.961174
2019,Wheat,Chhattisgarh,29.17629972,33.64098414,25.78670381,1155.069633,3.808188469,173.4589852,195.6304564,3913.029664
2019,Maize,Gujarat,30.52775805,54.80054759,30.74946594,1097.370284,7.52924695,128.0298663,357.352364,4743.74275
2019,Wheat,Madhya Pradesh,13.68516849,62.79689638,26.30635424,707.1224132,5.581239116,170.4389574,194.2347833,2669.092984
2019,Wheat,Tamil Nadu,33.59396643,56.16281845,39.30945592,306.7610709,3.768746561,129.3864144,429.909173,3555.986437
2019,Rice,Telangana,6.50086748,74.92033052,25.50770332,1213.917084,7.608633347,140.1869363,232.6837918,2082.295302
2019,Maize,Chhattisgarh,9.504680152,79.67549727,28.95843381,291.4054498,6.787345254,217.3327947,297.9188486,2458.517951
2019,Maize,West Bengal,21.1439017,76.27458444,37.9331141,1063.099445,6.658526364,208.1483171,111.9513845,1523.836482
2019,Sugarcane,Tamil Nadu,22.2911352,32.32877687,37.30931143,1360.23378,6.545903519,108.0664314,251.8279503,1698.529779
2019,Sugarcane,Uttar Pradesh,24.37348536,41.64772623,24.02509406,766.54351,4.001699105,274.3707212,403.1368583,5974.589154
2019,Rice,Tamil Nadu,5.51336787,62.19645056,36.51346708,540.6050928,4.055033459,265.6971364,393.1866949,2624.331186
2019,Rice,West Bengal,33.83735688,86.08932243,29.53632512,1064.405029,6.441464992,177.2708267,176.664574,4543.308974
2019,Soybean,Chhattisgarh,6.342582592,80.0974065,30.03829698,1189.539266,4.098613751,158.3126857,177.3202939,5344.661973
2019,Sugarcane,Bihar,9.299101025,80.5520705,22.95921963,887.7894757,5.193358484,144.2139957,397.5282746,4029.780702
2019,Wheat,Maharashtra,5.424660428,48.19249163,21.88813926,1356.642367,6.910009128,226.8169797,439.6509058,2217.661483
2019,Maize,Karnataka,22.02290516,55.76687382,35.00029909,336.2733824,6.91976259,217.9165143,128.633044,4838.732849
2019,Rice,Chhattisgarh,32.99370309,58.24235684,30.31159005,841.3788061,5.266308863,99.04515173,260.743669,4255.846381
2019,Maize,West Bengal,24.99788415,39.442295,29.10414974,1079.546075,6.960949691,217.8645078,218.8030766,4853.020218
2019,Maize,Tamil Nadu,29.70285761,31.86408781,35.03207841,1240.272351,7.193108981,113.1077985,417.411347,5028.508523
2019,Soybean,Haryana,5.402643859,86.81417397,35.76137152,478.495867,6.273878756,54.63958413,124.2246079,5966.048806
2019,Sugarcane,Andhra Pradesh,21.2770302,44.44275514,23.47428079,1170.450222,4.142129262,224.8021694,171.7508554,4134.185672
2019,Rice,Madhya Pradesh,18.80153257,44.39693422,32.61593831,894.7862475,4.370058902,211.1984006,373.379111,3076.943549
2019,Maize,Odisha,19.98460299,35.00274323,22.99718068,720.7203728,4.574205777,152.7023156,112.219833,4475.631192
2019,Rice,Madhya Pradesh,7.171981333,85.71046512,35.47500284,425.5018653,3.584020539,181.421514,276.5645456,1831.53015
2019,Wheat,Bihar,25.55296231,64.7842269,33.56247862,1243.232229,4.365798102,286.7922979,257.7820163,5610.417937
2019,Soybean,Madhya Pradesh,20.11227654,70.02221143,39.63223515,453.9918442,4.047596122,198.8000452,217.6659197,2063.746991
2019,Wheat,Andhra Pradesh,27.97625431,84.69461324,21.65229423,624.001573,5.276643749,214.4709838,240.0772464,3014.04263
2019,Rice,Gujarat,19.57396386,50.73721013,21.41118687,601.9945876,7.542187739,65.97783024,290.4964796,5238.198804
2019,Rice,Telangana,9.488839304,67.29043867,25.97135844,1250.052336,3.522401584,91.49861517,153.2177853,4242.448489
2019,Sugarcane,Karnataka,24.46676414,32.32796728,25.55649734,1028.546994,6.60133962,125.2380691,306.1603831,3313.965643
2019,Maize,West Bengal,10.179519,41.20635169,25.25819671,1166.747059,6.436415022,184.8448295,393.1060663,3677.743153
2019,Maize,Chhattisgarh,31.19613347,79.87474831,38.61216664,557.8769724,3.478770993,244.147724,376.244292,5415.081948
2019,Wheat,Tamil Nadu,23.41172098,76.00610138,25.31020074,975.2316085,7.612862025,130.3102194,150.4364594,3069.482354
2019,Soybean,Gujarat,9.723689633,51.03856149,25.76399568,916.0091232,5.842361011,139.0956076,148.7043595,5483.927367
2019,Maize,Tamil Nadu,33.89654146,52.60863767,35.63751641,1207.042717,4.818627606,114.0377213,192.9990978,1921.306097
2019,Sugarcane,Odisha,20.56698214,62.01326601,29.3652259,1288.702733,6.782692917,113.6523323,227.6007426,5060.654977
2019,Wheat,Madhya Pradesh,7.192555353,30.01446028,35.98818583,292.2289848,4.286827292,287.2159615,245.2482042,5383.172789
2019,Wheat,Tamil Nadu,23.82354168,44.47466016,21.57953928,1030.014984,6.467549185,208.8642949,346.2747972,2348.371131
2019,Sugarcane,Telangana,12.60578501,42.49390852,30.13151937,336.4596255,3.198556038,88.97531088,114.2261185,3481.316737
2019,Soybean,Andhra Pradesh,29.13349367,45.0289768,20.93637491,890.4963826,7.197040188,230.5621445,106.0291255,2273.98433
2019,Sugarcane,Maharashtra,29.55768269,78.35435055,21.524587,599.3050101,5.240854235,230.5052858,239.0858507,4740.666679
2019,Soybean,Telangana,34.39520879,46.78043139,38.61587082,620.6448893,6.183464572,216.617549,352.7803563,3959.976154
2019,Sugarcane,Tamil Nadu,20.07171844,41.49127932,23.07600074,672.1243564,4.106189099,83.68011127,165.161819,4415.725573
2019,Sugarcane,Telangana,18.66324193,60.25580765,31.03996882,971.2391039,6.385368563,151.9978709,332.0495403,2415.242776
2019,Rice,Gujarat,27.62578402,81.93870218,28.58246695,651.0468051,6.861201379,76.68908262,189.8904631,2484.802089
2019,Wheat,West Bengal,8.981114475,44.48098223,27.29113182,1095.425246,5.366065934,254.155126,423.1463532,1708.70584
2019,Sugarcane,Karnataka,21.42415124,34.71217457,38.48210122,729.6087463,6.08863462,213.7930358,426.7233954,2987.715292
2019,Sugarcane,Haryana,21.40409821,51.38428415,20.69755828,354.871751,5.281629619,176.8009842,203.8424578,4071.192014
